,ID,Name,Created At,Fav Count,GEO,Re Count,Text
488,9.61009E+17,senorrinhatch,2/6/2018 22:48,42,,14,"NEWS: Today Hatch, along with @ChrisCoons, @SenWhitehouse, and @LindseyGrahamSC and @RepDougCollins and @RepJeffries in the House introduced the CLOUD Act, a bill to help tech companies comply with domestic and foreign criminal investigations.

https://t.co/BSyD1Z0zmZ"
489,9.60979E+17,senorrinhatch,2/6/2018 20:52,423,,111,"In case you were wondering where Nickleback’s fan went. 
https://t.co/P1gLri8sD3"
490,9.60975E+17,senorrinhatch,2/6/2018 20:33,628,,634,"What if we told you there was a merit-based immigration proposal out there that’s already passed in the Senate once before, and would ensure our visa system focuses on the best and brightest, no matter their country of origin? 

#ISquared #utpol 

https://t.co/CyZYiUatiG"
491,9.60967E+17,senorrinhatch,2/6/2018 20:01,124,,23,"""Thomas Jefferson once said, 'We should never judge a president by his age, only by his works.' And ever since he told me that, I stopped worrying."" -Ronald Reagan

Happy (would be) 107th birthday to the Gipper. https://t.co/w3s17c3MJS"
492,9.6095E+17,senorrinhatch,2/6/2018 18:55,0,,10,"RT @GOPSenFinance: Thanks to #taxreform, $1,000 bonuses are landing in the retirement accounts of more than 58,000 @AnthemInc employees. Re…"
493,9.60938E+17,senorrinhatch,2/6/2018 18:06,17,,7,"HATCH, member of the US Holocaust Memorial Council, on Poland's controversial Holocaust bill: 

""It would be severely detrimental to those in Poland who want to learn from the dark lessons of the past and work towards a brighter future.”

https://t.co/ASOW9sgr2I #utpol https://t.co/4GR4WqkYfw"
494,9.6091E+17,senorrinhatch,2/6/2018 16:16,0,,358,"RT @SenateGOP: ""'We the people' are free.” – Ronald Reagan, 1911-2004 https://t.co/NSvVIhT3yR"
495,9.60895E+17,senorrinhatch,2/6/2018 15:14,32,,18,"An important read from @AlanDersh about Poland's Holocaust bill:

""Trust the open marketplace of ideas, rather than the self-serving biases of bureaucrats, to arrive at the complex truth about this terrible period in Polish and Jewish history.""

https://t.co/YZsfkWWMq5"
496,9.60891E+17,senorrinhatch,2/6/2018 15:00,16,,6,"Senators Hatch and Wyden arriving in the Capitol this morning. 

Be sure to read their op-ed in @TIME about CHIP, and the importance of bipartisanship in solving America’s greatest problems. 

https://t.co/oLqCgYt5O6 #utpol https://t.co/qVG97iAdNK"
497,9.60882E+17,senorrinhatch,2/6/2018 14:24,103,,37,"As a result of #TaxReform, many Utah families will be rewarded with lower utility bills.

These are real results, for real people, in real time. And they’re just the beginning.

https://t.co/Qbl2whB0KJ #utpol"
498,9.60863E+17,senorrinhatch,2/6/2018 13:10,103,,38,"Reminder: These are real people. Seeing real benefits. 

Not crumbs, not Armageddon, just savings for their families due to #TaxReform. 

https://t.co/XQTnYcIW6d #utpol"
499,9.60855E+17,senorrinhatch,2/6/2018 12:37,21,,5,"“Ever since federal tax reform legislation was passed, our Division of Public Utilities has been working closely with the Public Service Commission and utilities to determine the best method to pass on tax savings to Utah customers.” #utpol https://t.co/UzeqMorrzm"
500,9.6085E+17,senorrinhatch,2/6/2018 12:18,84,,28,"In Utah, #TaxReform is continuing to help families in a number of ways.

In addition to higher paychecks, many will now see lower gas bills from Dominion Power.

https://t.co/Qbl2whB0KJ #utpol"
501,9.60728E+17,senorrinhatch,2/6/2018 4:11,0,,291,RT @senorrinhatch: What a discouraging way to look at people who are thrilled at being a healthy step closer to achieving their financial g…
502,9.60702E+17,senorrinhatch,2/6/2018 2:31,0,,110,"RT @senorrinhatch: While the left and members of the media (who warned of tax hikes, armageddon, and ""literal death"") might sneer at workin…"
503,9.60672E+17,senorrinhatch,2/6/2018 0:30,850,,291,What a discouraging way to look at people who are thrilled at being a healthy step closer to achieving their financial goals. https://t.co/TjkYzJkZN9 #TaxReform
504,9.6067E+17,senorrinhatch,2/6/2018 0:23,0,,135,RT @guypbenson: On the Democrats’ problematic pivot from “Armageddon!” to “crumbs.” The latter sneering looks worse and is a tougher sell i…
505,9.60669E+17,senorrinhatch,2/6/2018 0:20,205,,110,"While the left and members of the media (who warned of tax hikes, armageddon, and ""literal death"") might sneer at working families for being excited about more financial freedom, these stories prove one undeniable fact: 

#TaxReform is working.

https://t.co/fBExlHs2p5 #utpol"
506,9.60658E+17,senorrinhatch,2/5/2018 23:34,0,,6,RT @StewSays: The #Senate today confirmed the nomination of Andrei Iancu to be Under Secretary of Commerce for Intellectual Property and Di…
507,9.60651E+17,senorrinhatch,2/5/2018 23:05,0,,274,"RT @senorrinhatch: ""Let's invest in workforce development, and lets invest in job training."" 

Senator Hatch's #ISquared bill adds nearly a…"
508,9.6061E+17,senorrinhatch,2/5/2018 20:24,15,,13,"Tune in now-- Senator Hatch is currently speaking on the nomination of Andrei Iancu to be USPTO Director, and on the CLOUD Act. #utpol https://t.co/bOSkhQR1om 

https://t.co/opxtWazcvt"
509,9.60608E+17,senorrinhatch,2/5/2018 20:16,136,,34,Always thinking about the Courts.. #utpol https://t.co/i8nT0SmqqB
510,9.59916E+17,senorrinhatch,2/3/2018 22:25,0,,442,RT @baseballcrank: Watching left-wingers congratulate themselves over coordinated sneering at working-class Americans' budgets has certainl…
511,9.59853E+17,senorrinhatch,2/3/2018 18:16,368,,119,"Reax to this story give a fascinating view into how different groups see people.

To partisans it’s silly. “A Costco membership!? What about corporations?!”

But to most, it’s a woman who is just happy she can feed her family for less thanks to #TaxReform

https://t.co/PSX2dO4Bt7"
512,9.59638E+17,senorrinhatch,2/3/2018 4:00,0,,1094,"RT @AP: U.S. employers added a robust 200,000 jobs in January, and wages rose at the fastest pace in more than eight years. https://t.co/Dw…"
513,9.59575E+17,senorrinhatch,2/2/2018 23:53,2,,1,@joandoe2016 What an interesting reply.
514,9.5955E+17,senorrinhatch,2/2/2018 22:12,302,,106,"Senator Hatch on the passing of Jon Huntsman Sr., ""committed public servant, a visionary businessman, and perhaps the greatest philanthropist our state has ever known.."" #utpol https://t.co/K4NoV87oYM"
